month,region,merchant_category,card_type,transaction_volume,avg_transaction_usd,interchange_rate,revenue_usd,acceptance_rate
2025-12-01,Middle East & Africa,Travel,Prepaid,278822,27.54,0.022,168940.64,0.8297
2025-12-01,Middle East & Africa,Dining,Credit,1421840,83.34,0.02,2369822.39,0.8262
2025-12-01,Middle East & Africa,Dining,Debit,1000975,41.66,0.0196,817251.91,0.827
2025-12-01,Middle East & Africa,Dining,Prepaid,253237,26.75,0.0192,130042.91,0.8341
2025-12-01,Middle East & Africa,Healthcare,Credit,1354179,88.47,0.0162,1940874.3,0.8234
2025-12-01,Middle East & Africa,Healthcare,Debit,985088,41.43,0.0167,681515.0,0.8268
2025-12-01,Middle East & Africa,Healthcare,Prepaid,255392,28.14,0.0158,113570.33,0.836
2025-12-01,Middle East & Africa,E-commerce,Credit,1381262,83.82,0.0247,2859761.77,0.8346
2025-12-01,Middle East & Africa,E-commerce,Debit,1042190,42.63,0.0242,1075197.45,0.8252
2025-12-01,Middle East & Africa,E-commerce,Prepaid,267935,26.97,0.0249,179901.59,0.834
2025-12-01,Middle East & Africa,Fuel,Credit,1333368,88.5,0.0148,1746514.54,0.8326
2025-12-01,Middle East & Africa,Fuel,Debit,986016,43.79,0.0149,643304.28,0.8229
2025-12-01,Middle East & Africa,Fuel,Prepaid,275034,28.63,0.0146,114967.6,0.8381
